/* DATA DESCRIPTION:
Citation:	Gimsa, Justus; Tanski, George; Irrgang, Anna Maria; Fritz, Michael; Lantuit, Hugues; Radosavljevic, Boris (2021): Current velocity measurements from upward-looking ADCP at Qikiqtaruk during the Yukon Coast 2015 expedition of the AWI. Alfred Wegener Institute - Research Unit Potsdam, PANGAEA, https://doi.org/10.1594/PANGAEA.931914
Abstract:	The dataset compiles water current velocities and direction measured by a platform-based upward looking Acoustic Doppler Current Profiler. Data was acquired in July/August 2015 during the Yukon Coast 2015 expedition to the Herschel Island – Qikiqtaruk coastal observatory, conducted by the Alfred Wegener Institute in Potsdam, Germany. Goal of this project was to find drivers that control nearshore currents and to map their spatio-temporal variation. These currents might play an important role in the transport process of sediments and organic matter in the nearshore zone of the Arctic Ocean. The sediments mainly originate from the rapidly eroding permafrost coasts. The columns of this data file include Date/Time, height above the seafloor of the respective measurement cell (bin), current velocity in east-west direction and current velocity in north-south direction.
Keyword(s):	Acoustic Current Doppler Profiler; ADCP; ADCP data; Arctic Ocean; Arctic Shelf; Beaufort Sea; Coastal erosion; currents; current velocity; Herschel Island; hydrodynamics; Nearshore zone; permafrost; Qikiqtaruk; Yukon Coast
Project(s):	Permafrost Research (AWI_Perma) (URI: https://www.awi.de/en/science/geosciences/permafrost-research.html)
Coverage:	LATITUDE: 69.558393 * LONGITUDE: -138.914445
	DATE/TIME START: 2015-07-28T00:15:00 * DATE/TIME END: 2015-08-13T15:45:00
	MINIMUM ELEVATION: -11.0 m * MAXIMUM ELEVATION: -11.0 m
Event(s):	YC_2015_ADCP * LATITUDE: 69.558393 * LONGITUDE: -138.914445 * DATE/TIME START: 2015-07-28T00:00:00 * DATE/TIME END: 2015-08-13T00:00:00 * ELEVATION: -11.0 m * LOCATION: Beaufort Sea * CAMPAIGN: CA-Land_2015_YukonCoast (Yukon_Coast_2015) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Acoustic Doppler Current Profiling (ADCP) * COMMENT: Nearshore current measurement with an ADCP
Comment:	Data description:
	Setting: 4 Beam in 20 degree Janus configuration
	Deployment location: Latitude 69.558393 N / Longitude 138.914445 W
	Depth: ca. 11 meter - (varying with sea level)
	Number of cells (bins): 29
	Bin size: 0.50 meter 
	First bin: 1.60 meter 
	Measurements per hour: 4
	Pings per Ensemble: 50 
	Time/Ping: 18.00 s
	Data is given in "oceanographic convention" (i.e. the direction the current is directed to)
	Pre- and post-processing steps:
	Step 1 - Calibration of the instrument by following the calibration setup in the software (RD Instrument WinSC)
	Step 2 – Definition of planned deployment schedule and parameterization of the device (RD Instrument WinSc + RD Instrument PlanADCP)
	Step 3 - Deployment of the ADCP with a ZODIAC at the study site using a bottom mooring mounted on a stainless steel plate
	Step 4 - Retrieval of the instrument after 16 days
	Step 5 - Download of the collected data
	Step 6 - Opening of the data files with RDI Velocity
	Step 7 – Adjustment of the raw data for the following parameters using RDI Velocity software and the corresponding "Velocity Users Guide":
	a) Magnetic declination (accessed from https://www.ngdc.noaa.gov/geomag/calculators/magcalc.shtml#declination; Magnetic declination = 22.27 degree
	b) Salinity (average value derived from 6 point measurements through the water column with data ~0.3 meter) analysed from water column profiles retrieved with a handheld CastAway CTD near the ADCP mooring; Salinity = 24.91 ppt (parts per thousand)
	c) Speed of sound velocities were recalculated using temperature, salinity and depth
	d) Surface boundary: Contaminated upper bins were removed (blank) using the "Range to boundary - Intensity" function of Velocity, to remove measurements that were affected by turbulent air bubbles from wave action.
	Step 8 - Exporting the processed files to Matlab using the Velocity Export function; Data right after lowering the mooring system and after retrieving was removed; 
	Step 9 – Writing of txt-file in Matlab (tab delimiter, ISO 8601 date format, UTF-8, missing or removed data is left empty)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Gimsa, Justus (j.gimsa@googlemail.com) * COMMENT: Local time in Inuvik, Northwest Territories, Canada (UTC -6h)
	Height above sea floor/altitude [m] (Height) * PI: Gimsa, Justus (j.gimsa@googlemail.com) * COMMENT: Height above the sea floor in [m] of the respective lower bin boundary (First bin at 1.60m, bin size = 0.50m)
	Current velocity, east-west [cm/s] (Cur vel U) * PI: Gimsa, Justus (j.gimsa@googlemail.com) * METHOD/DEVICE: Acoustic Doppler Current Profiling (ADCP), RDI Workhorse Sentinel, 600 kHz
	Current velocity, north-south [cm/s] (Cur vel V) * PI: Gimsa, Justus (j.gimsa@googlemail.com) * METHOD/DEVICE: Acoustic Doppler Current Profiling (ADCP), RDI Workhorse Sentinel, 600 kHz
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	104413 data points
*/
Date/Time	Height [m]	Cur vel U [cm/s]	Cur vel V [cm/s]
2015-08-01T06:00:00	15.1		
2015-08-01T06:00:00	15.6		
2015-08-01T06:15:00	1.6	3.166	-3.349
2015-08-01T06:15:00	2.1	3.945	-1.183
2015-08-01T06:15:00	2.6	6.128	-2.185
2015-08-01T06:15:00	3.1	12.092	-3.979
2015-08-01T06:15:00	3.6	7.882	-1.067
2015-08-01T06:15:00	4.1	11.125	-1.855
2015-08-01T06:15:00	4.6	12.867	0.025
2015-08-01T06:15:00	5.1	11.707	3.525
2015-08-01T06:15:00	5.6	10.318	-0.660
2015-08-01T06:15:00	6.1	7.677	1.070
2015-08-01T06:15:00	6.6	12.327	6.620
2015-08-01T06:15:00	7.1	14.982	8.882
2015-08-01T06:15:00	7.6	21.129	2.259
2015-08-01T06:15:00	8.1	14.665	-4.817
2015-08-01T06:15:00	8.6	13.813	-11.383
2015-08-01T06:15:00	9.1	7.171	-13.093
2015-08-01T06:15:00	9.6	4.219	-10.803
2015-08-01T06:15:00	10.1	3.688	-14.475
2015-08-01T06:15:00	10.6		
2015-08-01T06:15:00	11.1		
2015-08-01T06:15:00	11.6		
2015-08-01T06:15:00	12.1		
2015-08-01T06:15:00	12.6		
2015-08-01T06:15:00	13.1		
2015-08-01T06:15:00	13.6		
2015-08-01T06:15:00	14.1		
2015-08-01T06:15:00	14.6		
2015-08-01T06:15:00	15.1		
2015-08-01T06:15:00	15.6		
2015-08-01T06:30:00	1.6	4.756	-4.216
2015-08-01T06:30:00	2.1	4.609	-1.672
2015-08-01T06:30:00	2.6	5.699	-2.442
2015-08-01T06:30:00	3.1	8.854	-0.277
2015-08-01T06:30:00	3.6	7.057	-2.026
2015-08-01T06:30:00	4.1	7.223	2.336
2015-08-01T06:30:00	4.6	10.349	3.109
2015-08-01T06:30:00	5.1	9.486	2.058
2015-08-01T06:30:00	5.6	12.574	2.738
2015-08-01T06:30:00	6.1	11.677	2.133
2015-08-01T06:30:00	6.6	10.531	7.248
2015-08-01T06:30:00	7.1	13.485	9.712
2015-08-01T06:30:00	7.6	17.294	5.559
2015-08-01T06:30:00	8.1	15.210	0.470
2015-08-01T06:30:00	8.6	8.561	-8.908
2015-08-01T06:30:00	9.1	7.931	-17.833
2015-08-01T06:30:00	9.6	3.082	-15.955
2015-08-01T06:30:00	10.1	4.643	-13.462
2015-08-01T06:30:00	10.6		
2015-08-01T06:30:00	11.1		
2015-08-01T06:30:00	11.6		
2015-08-01T06:30:00	12.1		
2015-08-01T06:30:00	12.6		
2015-08-01T06:30:00	13.1		
2015-08-01T06:30:00	13.6		
2015-08-01T06:30:00	14.1		
2015-08-01T06:30:00	14.6		
2015-08-01T06:30:00	15.1		
2015-08-01T06:30:00	15.6		
2015-08-01T06:45:00	1.6	6.094	-4.116
2015-08-01T06:45:00	2.1	5.556	-1.735
2015-08-01T06:45:00	2.6	4.173	-0.628
2015-08-01T06:45:00	3.1	3.904	0.562
2015-08-01T06:45:00	3.6	6.803	0.780
2015-08-01T06:45:00	4.1	9.798	1.498
2015-08-01T06:45:00	4.6	9.038	3.863
2015-08-01T06:45:00	5.1	8.886	3.493
2015-08-01T06:45:00	5.6	12.942	6.802
2015-08-01T06:45:00	6.1	13.799	2.561
2015-08-01T06:45:00	6.6	13.321	5.350
2015-08-01T06:45:00	7.1	15.975	5.236
2015-08-01T06:45:00	7.6	15.447	11.071
2015-08-01T06:45:00	8.1	15.949	2.005
2015-08-01T06:45:00	8.6	11.499	-6.222
2015-08-01T06:45:00	9.1	7.164	-11.794
2015-08-01T06:45:00	9.6	2.362	-17.715
2015-08-01T06:45:00	10.1	10.213	-13.583
2015-08-01T06:45:00	10.6		
2015-08-01T06:45:00	11.1		
2015-08-01T06:45:00	11.6		
2015-08-01T06:45:00	12.1		
2015-08-01T06:45:00	12.6		
2015-08-01T06:45:00	13.1		
2015-08-01T06:45:00	13.6		
2015-08-01T06:45:00	14.1		
2015-08-01T06:45:00	14.6		
2015-08-01T06:45:00	15.1		
2015-08-01T06:45:00	15.6		
2015-08-01T07:00:00	1.6	1.728	-2.112
2015-08-01T07:00:00	2.1	2.305	0.353
2015-08-01T07:00:00	2.6	1.316	-2.592
2015-08-01T07:00:00	3.1	5.301	1.071
2015-08-01T07:00:00	3.6	2.108	1.190
2015-08-01T07:00:00	4.1	6.378	1.062
2015-08-01T07:00:00	4.6	9.109	3.509
2015-08-01T07:00:00	5.1	11.520	5.439
2015-08-01T07:00:00	5.6	11.339	3.677
2015-08-01T07:00:00	6.1	13.847	6.107
2015-08-01T07:00:00	6.6	14.423	6.195
2015-08-01T07:00:00	7.1	14.167	6.625
2015-08-01T07:00:00	7.6	20.003	11.906
2015-08-01T07:00:00	8.1	17.199	5.059
2015-08-01T07:00:00	8.6	17.999	-3.805
2015-08-01T07:00:00	9.1	12.449	-8.124
2015-08-01T07:00:00	9.6	1.878	-17.841
2015-08-01T07:00:00	10.1	5.870	-17.856
2015-08-01T07:00:00	10.6		
2015-08-01T07:00:00	11.1		
2015-08-01T07:00:00	11.6		
2015-08-01T07:00:00	12.1		
2015-08-01T07:00:00	12.6		
2015-08-01T07:00:00	13.1		
2015-08-01T07:00:00	13.6		
2015-08-01T07:00:00	14.1		
2015-08-01T07:00:00	14.6		
2015-08-01T07:00:00	15.1		
2015-08-01T07:00:00	15.6		
2015-08-01T07:15:00	1.6	0.691	2.741
2015-08-01T07:15:00	2.1	-0.547	-1.072
2015-08-01T07:15:00	2.6	2.085	-1.502
2015-08-01T07:15:00	3.1	0.361	-1.228
2015-08-01T07:15:00	3.6	0.920	-3.293
2015-08-01T07:15:00	4.1	6.282	-1.276
2015-08-01T07:15:00	4.6	10.782	2.065
2015-08-01T07:15:00	5.1	9.833	3.966
2015-08-01T07:15:00	5.6	13.827	2.114
2015-08-01T07:15:00	6.1	16.376	5.175
2015-08-01T07:15:00	6.6	15.924	11.192
2015-08-01T07:15:00	7.1	13.173	8.430
2015-08-01T07:15:00	7.6	12.669	7.989
2015-08-01T07:15:00	8.1	15.820	3.026
2015-08-01T07:15:00	8.6	12.320	-2.885
2015-08-01T07:15:00	9.1	11.278	-12.287
2015-08-01T07:15:00	9.6	6.307	-14.140
2015-08-01T07:15:00	10.1	6.328	-13.824
2015-08-01T07:15:00	10.6		
2015-08-01T07:15:00	11.1		
2015-08-01T07:15:00	11.6		
2015-08-01T07:15:00	12.1		
2015-08-01T07:15:00	12.6		
2015-08-01T07:15:00	13.1		
2015-08-01T07:15:00	13.6		
2015-08-01T07:15:00	14.1		
2015-08-01T07:15:00	14.6		
2015-08-01T07:15:00	15.1		
2015-08-01T07:15:00	15.6		
2015-08-01T07:30:00	1.6	3.079	1.980
2015-08-01T07:30:00	2.1	-0.948	-4.689
2015-08-01T07:30:00	2.6	1.568	-1.182
2015-08-01T07:30:00	3.1	0.963	-0.286
2015-08-01T07:30:00	3.6	0.988	-1.809
2015-08-01T07:30:00	4.1	-0.749	-0.774
2015-08-01T07:30:00	4.6	2.906	-1.082
2015-08-01T07:30:00	5.1	9.893	1.998
2015-08-01T07:30:00	5.6	9.834	1.590
2015-08-01T07:30:00	6.1	10.209	4.353
2015-08-01T07:30:00	6.6	11.947	5.695
2015-08-01T07:30:00	7.1	16.212	7.405
2015-08-01T07:30:00	7.6	12.884	4.554
2015-08-01T07:30:00	8.1	10.880	-2.187
2015-08-01T07:30:00	8.6	16.477	-3.291
2015-08-01T07:30:00	9.1	8.459	-7.569
2015-08-01T07:30:00	9.6	6.397	-12.342
2015-08-01T07:30:00	10.1	2.060	-13.699
2015-08-01T07:30:00	10.6		
2015-08-01T07:30:00	11.1		
2015-08-01T07:30:00	11.6		
2015-08-01T07:30:00	12.1		
2015-08-01T07:30:00	12.6		
2015-08-01T07:30:00	13.1		
2015-08-01T07:30:00	13.6		
2015-08-01T07:30:00	14.1		
2015-08-01T07:30:00	14.6		
2015-08-01T07:30:00	15.1		
2015-08-01T07:30:00	15.6		
2015-08-01T07:45:00	1.6	4.559	3.214
2015-08-01T07:45:00	2.1	0.220	1.856
2015-08-01T07:45:00	2.6	1.325	-1.516
2015-08-01T07:45:00	3.1	0.033	-2.824
2015-08-01T07:45:00	3.6	0.828	-3.258
2015-08-01T07:45:00	4.1	3.934	-2.800
2015-08-01T07:45:00	4.6	3.921	-4.416
2015-08-01T07:45:00	5.1	8.838	-0.592
2015-08-01T07:45:00	5.6	11.178	1.692
2015-08-01T07:45:00	6.1	11.600	3.249
2015-08-01T07:45:00	6.6	11.791	8.467
2015-08-01T07:45:00	7.1	13.941	7.911
2015-08-01T07:45:00	7.6	12.121	1.090
2015-08-01T07:45:00	8.1	12.549	-1.031
2015-08-01T07:45:00	8.6	12.919	-3.561
2015-08-01T07:45:00	9.1	10.036	-4.002
2015-08-01T07:45:00	9.6	7.205	-11.706
2015-08-01T07:45:00	10.1	2.743	-14.419
2015-08-01T07:45:00	10.6		
2015-08-01T07:45:00	11.1		
2015-08-01T07:45:00	11.6		
2015-08-01T07:45:00	12.1		
2015-08-01T07:45:00	12.6		
2015-08-01T07:45:00	13.1		
2015-08-01T07:45:00	13.6		
2015-08-01T07:45:00	14.1		
2015-08-01T07:45:00	14.6		
2015-08-01T07:45:00	15.1		
2015-08-01T07:45:00	15.6		
2015-08-01T08:00:00	1.6	-0.032	5.196
2015-08-01T08:00:00	2.1	-1.572	0.644
2015-08-01T08:00:00	2.6	-1.472	-0.693
2015-08-01T08:00:00	3.1	-1.068	-1.290
2015-08-01T08:00:00	3.6	1.152	0.176
2015-08-01T08:00:00	4.1	3.221	1.273
2015-08-01T08:00:00	4.6	7.559	0.792
2015-08-01T08:00:00	5.1	4.572	-3.600
2015-08-01T08:00:00	5.6	5.419	0.048
2015-08-01T08:00:00	6.1	9.875	0.383
2015-08-01T08:00:00	6.6	8.572	2.212
2015-08-01T08:00:00	7.1	4.483	3.563
2015-08-01T08:00:00	7.6	7.206	0.720
2015-08-01T08:00:00	8.1	12.175	2.572
2015-08-01T08:00:00	8.6	10.106	1.476
2015-08-01T08:00:00	9.1	11.934	-1.972
2015-08-01T08:00:00	9.6	7.899	-12.089
2015-08-01T08:00:00	10.1	6.023	-14.560
2015-08-01T08:00:00	10.6		
2015-08-01T08:00:00	11.1		
2015-08-01T08:00:00	11.6		
2015-08-01T08:00:00	12.1		
2015-08-01T08:00:00	12.6		
2015-08-01T08:00:00	13.1		
2015-08-01T08:00:00	13.6		
2015-08-01T08:00:00	14.1		
2015-08-01T08:00:00	14.6		
2015-08-01T08:00:00	15.1		
2015-08-01T08:00:00	15.6		
2015-08-01T08:15:00	1.6	2.123	-1.410
2015-08-01T08:15:00	2.1	0.398	-3.512
2015-08-01T08:15:00	2.6	-0.619	-3.095
2015-08-01T08:15:00	3.1	1.712	0.487
2015-08-01T08:15:00	3.6	0.887	-0.471
2015-08-01T08:15:00	4.1	7.418	-0.877
2015-08-01T08:15:00	4.6	5.778	-1.718
2015-08-01T08:15:00	5.1	4.709	-3.009
2015-08-01T08:15:00	5.6	6.464	0.485
2015-08-01T08:15:00	6.1	6.594	0.540
2015-08-01T08:15:00	6.6	6.116	3.328
2015-08-01T08:15:00	7.1	10.775	0.989
2015-08-01T08:15:00	7.6	11.405	0.946
2015-08-01T08:15:00	8.1	10.576	-0.551
2015-08-01T08:15:00	8.6	11.165	-1.224
2015-08-01T08:15:00	9.1	11.020	-5.269
2015-08-01T08:15:00	9.6	7.524	-10.642
2015-08-01T08:15:00	10.1		
2015-08-01T08:15:00	10.6		
2015-08-01T08:15:00	11.1		
2015-08-01T08:15:00	11.6		
2015-08-01T08:15:00	12.1		
2015-08-01T08:15:00	12.6		
2015-08-01T08:15:00	13.1		
2015-08-01T08:15:00	13.6		
2015-08-01T08:15:00	14.1		
2015-08-01T08:15:00	14.6		
2015-08-01T08:15:00	15.1		
2015-08-01T08:15:00	15.6		
2015-08-01T08:30:00	1.6	-0.126	0.484
2015-08-01T08:30:00	2.1	-2.219	3.284
2015-08-01T08:30:00	2.6	-0.516	2.695
2015-08-01T08:30:00	3.1	-1.000	2.569
2015-08-01T08:30:00	3.6	-0.333	-2.131
2015-08-01T08:30:00	4.1	1.673	-1.981
2015-08-01T08:30:00	4.6	-0.153	-5.121
2015-08-01T08:30:00	5.1	3.517	-5.652
2015-08-01T08:30:00	5.6	0.210	-1.598
2015-08-01T08:30:00	6.1	5.738	-1.810
2015-08-01T08:30:00	6.6	3.779	-0.792
2015-08-01T08:30:00	7.1	9.663	3.818
2015-08-01T08:30:00	7.6	11.937	2.779
2015-08-01T08:30:00	8.1	9.809	1.274
2015-08-01T08:30:00	8.6	13.340	-0.387
2015-08-01T08:30:00	9.1	9.798	-4.553
2015-08-01T08:30:00	9.6	5.223	-8.078
2015-08-01T08:30:00	10.1	-0.240	-13.508
2015-08-01T08:30:00	10.6		
2015-08-01T08:30:00	11.1		
2015-08-01T08:30:00	11.6		
2015-08-01T08:30:00	12.1		
2015-08-01T08:30:00	12.6		
2015-08-01T08:30:00	13.1		
2015-08-01T08:30:00	13.6		
2015-08-01T08:30:00	14.1		
2015-08-01T08:30:00	14.6		
2015-08-01T08:30:00	15.1		
2015-08-01T08:30:00	15.6		
2015-08-01T08:45:00	1.6	7.198	0.944
2015-08-01T08:45:00	2.1	0.350	1.911
2015-08-01T08:45:00	2.6	3.721	0.638
2015-08-01T08:45:00	3.1	-1.281	-4.449
2015-08-01T08:45:00	3.6	0.706	-2.235
2015-08-01T08:45:00	4.1	0.778	-2.589
2015-08-01T08:45:00	4.6	-4.143	-4.574
2015-08-01T08:45:00	5.1	-1.391	-4.188
2015-08-01T08:45:00	5.6	2.967	-0.675
2015-08-01T08:45:00	6.1	4.419	-0.296
2015-08-01T08:45:00	6.6	4.231	1.619
2015-08-01T08:45:00	7.1	7.126	1.298
2015-08-01T08:45:00	7.6	10.927	0.282
2015-08-01T08:45:00	8.1	6.729	-4.161
2015-08-01T08:45:00	8.6	1.857	-9.193
2015-08-01T08:45:00	9.1	5.911	-8.799
2015-08-01T08:45:00	9.6	3.878	-7.426
2015-08-01T08:45:00	10.1	2.749	-11.504
2015-08-01T08:45:00	10.6		
2015-08-01T08:45:00	11.1		
2015-08-01T08:45:00	11.6		
2015-08-01T08:45:00	12.1		
2015-08-01T08:45:00	12.6		
2015-08-01T08:45:00	13.1		
2015-08-01T08:45:00	13.6		
2015-08-01T08:45:00	14.1		
2015-08-01T08:45:00	14.6		
2015-08-01T08:45:00	15.1		
2015-08-01T08:45:00	15.6		
2015-08-01T09:00:00	1.6	2.791	5.232
2015-08-01T09:00:00	2.1	-0.269	1.191
2015-08-01T09:00:00	2.6	-1.581	1.944
2015-08-01T09:00:00	3.1	-0.547	-1.073
2015-08-01T09:00:00	3.6	2.443	-3.270
2015-08-01T09:00:00	4.1	1.081	0.530
2015-08-01T09:00:00	4.6	-3.622	-0.137
2015-08-01T09:00:00	5.1	0.004	-1.838
2015-08-01T09:00:00	5.6	1.445	-4.914
2015-08-01T09:00:00	6.1	1.771	-1.481
2015-08-01T09:00:00	6.6	1.553	1.417
2015-08-01T09:00:00	7.1	2.381	0.538
2015-08-01T09:00:00	7.6	6.125	-0.347
2015-08-01T09:00:00	8.1	6.472	-5.568
2015-08-01T09:00:00	8.6	2.533	-10.438
2015-08-01T09:00:00	9.1	-1.118	-9.591
2015-08-01T09:00:00	9.6	1.303	-4.207
2015-08-01T09:00:00	10.1	3.176	-11.242
2015-08-01T09:00:00	10.6		
2015-08-01T09:00:00	11.1		
2015-08-01T09:00:00	11.6		
2015-08-01T09:00:00	12.1		
2015-08-01T09:00:00	12.6		
2015-08-01T09:00:00	13.1		
2015-08-01T09:00:00	13.6		
2015-08-01T09:00:00	14.1		
2015-08-01T09:00:00	14.6		
2015-08-01T09:00:00	15.1		
2015-08-01T09:00:00	15.6		
2015-08-01T09:15:00	1.6	7.226	7.090
2015-08-01T09:15:00	2.1	-1.539	2.575
2015-08-01T09:15:00	2.6	-2.839	2.567
2015-08-01T09:15:00	3.1	-0.163	2.768
2015-08-01T09:15:00	3.6	-1.126	3.055
2015-08-01T09:15:00	4.1	0.992	-1.271
2015-08-01T09:15:00	4.6	-2.886	-0.979
2015-08-01T09:15:00	5.1	-0.713	-5.435
2015-08-01T09:15:00	5.6	0.646	-5.019
2015-08-01T09:15:00	6.1	2.562	-0.077
2015-08-01T09:15:00	6.6	-2.137	-0.205
2015-08-01T09:15:00	7.1	-0.787	-0.866
2015-08-01T09:15:00	7.6	6.548	-5.383
2015-08-01T09:15:00	8.1	4.099	-7.406
2015-08-01T09:15:00	8.6	-0.213	-7.909
2015-08-01T09:15:00	9.1	2.352	-9.824
2015-08-01T09:15:00	9.6	1.590	-12.214
2015-08-01T09:15:00	10.1	11.363	-11.569
2015-08-01T09:15:00	10.6		
2015-08-01T09:15:00	11.1		
2015-08-01T09:15:00	11.6		
2015-08-01T09:15:00	12.1		
2015-08-01T09:15:00	12.6		
2015-08-01T09:15:00	13.1		
2015-08-01T09:15:00	13.6		
2015-08-01T09:15:00	14.1		
2015-08-01T09:15:00	14.6		
2015-08-01T09:15:00	15.1		
2015-08-01T09:15:00	15.6		
2015-08-01T09:30:00	1.6	0.933	9.662
2015-08-01T09:30:00	2.1	4.983	1.091
2015-08-01T09:30:00	2.6	1.680	5.684
2015-08-01T09:30:00	3.1	-1.118	1.754
2015-08-01T09:30:00	3.6	-2.081	2.040
2015-08-01T09:30:00	4.1	-1.174	-2.867
2015-08-01T09:30:00	4.6	-4.236	-5.069
2015-08-01T09:30:00	5.1	-0.855	-4.726
2015-08-01T09:30:00	5.6	1.517	-2.889
2015-08-01T09:30:00	6.1	2.769	-4.050
2015-08-01T09:30:00	6.6	-2.855	0.413
2015-08-01T09:30:00	7.1	-1.932	-4.717
2015-08-01T09:30:00	7.6	4.227	-7.347
2015-08-01T09:30:00	8.1	3.223	-5.316
2015-08-01T09:30:00	8.6	1.386	-5.320
2015-08-01T09:30:00	9.1	1.995	-5.677
2015-08-01T09:30:00	9.6	4.508	-9.298
2015-08-01T09:30:00	10.1	6.137	-5.321
2015-08-01T09:30:00	10.6		
2015-08-01T09:30:00	11.1		
2015-08-01T09:30:00	11.6		
2015-08-01T09:30:00	12.1		
2015-08-01T09:30:00	12.6		
2015-08-01T09:30:00	13.1		
2015-08-01T09:30:00	13.6		
2015-08-01T09:30:00	14.1		
2015-08-01T09:30:00	14.6		
2015-08-01T09:30:00	15.1		
2015-08-01T09:30:00	15.6		
2015-08-01T09:45:00	1.6	5.880	8.821
2015-08-01T09:45:00	2.1	4.576	5.900
2015-08-01T09:45:00	2.6	-1.024	4.091
2015-08-01T09:45:00	3.1	0.286	0.963
2015-08-01T09:45:00	3.6	-2.345	1.392
2015-08-01T09:45:00	4.1	-4.888	1.246
2015-08-01T09:45:00	4.6	-4.507	-2.041
2015-08-01T09:45:00	5.1	-2.300	-2.189
2015-08-01T09:45:00	5.6	-2.783	0.060
2015-08-01T09:45:00	6.1	-0.375	-2.762
2015-08-01T09:45:00	6.6	0.702	-0.395
2015-08-01T09:45:00	7.1	-1.767	-2.732
2015-08-01T09:45:00	7.6	0.683	-4.923
2015-08-01T09:45:00	8.1	2.213	-6.197
2015-08-01T09:45:00	8.6	4.752	-6.589
2015-08-01T09:45:00	9.1	-1.422	-3.737
2015-08-01T09:45:00	9.6	3.469	-9.195
2015-08-01T09:45:00	10.1	2.990	-8.783
2015-08-01T09:45:00	10.6		
2015-08-01T09:45:00	11.1		
2015-08-01T09:45:00	11.6		
2015-08-01T09:45:00	12.1		
2015-08-01T09:45:00	12.6		
2015-08-01T09:45:00	13.1		
2015-08-01T09:45:00	13.6		
2015-08-01T09:45:00	14.1		
2015-08-01T09:45:00	14.6		
2015-08-01T09:45:00	15.1		
2015-08-01T09:45:00	15.6		
2015-08-01T10:00:00	1.6	3.809	7.192
2015-08-01T10:00:00	2.1	3.599	6.414
2015-08-01T10:00:00	2.6	1.656	7.209
2015-08-01T10:00:00	3.1	-0.567	3.365
2015-08-01T10:00:00	3.6	-4.029	2.298
2015-08-01T10:00:00	4.1	-3.685	-1.084
2015-08-01T10:00:00	4.6	-7.378	-0.868
2015-08-01T10:00:00	5.1	-6.007	-1.213
2015-08-01T10:00:00	5.6	-3.479	-0.844
2015-08-01T10:00:00	6.1	-4.447	-1.096
2015-08-01T10:00:00	6.6	-2.482	-1.577
2015-08-01T10:00:00	7.1	-0.674	-2.965
2015-08-01T10:00:00	7.6	0.536	-7.134
2015-08-01T10:00:00	8.1	0.186	-9.044
2015-08-01T10:00:00	8.6	5.164	-4.276
2015-08-01T10:00:00	9.1	0.927	-6.970
2015-08-01T10:00:00	9.6	4.539	-10.286
2015-08-01T10:00:00	10.1	7.727	-13.320
2015-08-01T10:00:00	10.6		
2015-08-01T10:00:00	11.1		
2015-08-01T10:00:00	11.6		
2015-08-01T10:00:00	12.1		
2015-08-01T10:00:00	12.6		
2015-08-01T10:00:00	13.1		
2015-08-01T10:00:00	13.6		
2015-08-01T10:00:00	14.1		
2015-08-01T10:00:00	14.6		
2015-08-01T10:00:00	15.1		
2015-08-01T10:00:00	15.6		
2015-08-01T10:15:00	1.6	1.092	3.986
2015-08-01T10:15:00	2.1	1.092	3.986
2015-08-01T10:15:00	2.6	-0.942	2.981
2015-08-01T10:15:00	3.1	-0.032	5.203
2015-08-01T10:15:00	3.6	1.167	1.793
2015-08-01T10:15:00	4.1	-2.945	3.369
2015-08-01T10:15:00	4.6	-4.626	0.056
2015-08-01T10:15:00	5.1	-3.780	1.332
2015-08-01T10:15:00	5.6	0.504	-1.937
2015-08-01T10:15:00	6.1	-0.712	-0.682
2015-08-01T10:15:00	6.6	-1.092	-3.986
2015-08-01T10:15:00	7.1	-0.820	1.958
2015-08-01T10:15:00	7.6	-2.374	0.540
2015-08-01T10:15:00	8.1	0.045	-3.587
2015-08-01T10:15:00	8.6	0.667	-7.085
2015-08-01T10:15:00	9.1	5.286	-3.462
2015-08-01T10:15:00	9.6	0.639	-12.696
2015-08-01T10:15:00	10.1	2.156	-8.993
2015-08-01T10:15:00	10.6		
2015-08-01T10:15:00	11.1		
2015-08-01T10:15:00	11.6		
2015-08-01T10:15:00	12.1		
2015-08-01T10:15:00	12.6		
2015-08-01T10:15:00	13.1		
2015-08-01T10:15:00	13.6		
2015-08-01T10:15:00	14.1		
2015-08-01T10:15:00	14.6		
2015-08-01T10:15:00	15.1		
2015-08-01T10:15:00	15.6		
2015-08-01T10:30:00	1.6	-1.130	4.896
2015-08-01T10:30:00	2.1	0.322	5.274
2015-08-01T10:30:00	2.6	-3.644	1.925
2015-08-01T10:30:00	3.1	-2.718	3.924
2015-08-01T10:30:00	3.6	-1.388	2.947
2015-08-01T10:30:00	4.1	-1.727	6.870
2015-08-01T10:30:00	4.6	-6.725	2.322
2015-08-01T10:30:00	5.1	-7.442	-1.277
2015-08-01T10:30:00	5.6	-3.629	-0.676
2015-08-01T10:30:00	6.1	-1.048	-0.976
2015-08-01T10:30:00	6.6	-3.018	1.344
2015-08-01T10:30:00	7.1	-3.951	3.024
